id, minutes, ingredients, simple
363490, 70, 12, 0
463324, 65, 8, 0
163221, 25, 9, 0
249422, 40, 7, 0
76989, 30, 7, 0
170587, 15, 4, 1
252494, 75, 9, 0
307580, 35, 10, 0
270751, 25, 10, 0
170888, 15, 8, 0
458697, 10, 5, 1
375003, 20, 8, 0
114481, 50, 12, 0
230256, 140, 10, 0
170349, 85, 11, 0
409441, 10, 5, 1
204489, 4325, 2, 0
13392, 40, 15, 0
419869, 25, 8, 0
303498, 35, 10, 0
456309, 35, 8, 0
307825, 50, 12, 0
149912, 390, 10, 0
28781, 15, 7, 0
224818, 25, 10, 0
57369, 125, 10, 0
7077, 1, 7, 0
294143, 110, 9, 0
323255, 43, 7, 0
228946, 5, 6, 0
175186, 40, 8, 0
308282, 55, 11, 0
348665, 5, 4, 1
453094, 30, 13, 0
298722, 70, 8, 0
56582, 30, 11, 0
254646, 70, 6, 0
176559, 30, 15, 0
26556, 31, 11, 0
382974, 90, 4, 0
23374, 75, 9, 0
444932, 10, 11, 0
399957, 25, 23, 0
348147, 40, 12, 0
22886, 2, 8, 0
280586, 25, 7, 0
193053, 40, 9, 0
378221, 2, 4, 1
63782, 3, 4, 1
55406, 55, 8, 0
270887, 25, 7, 0
378637, 30, 10, 0
206943, 10, 8, 0
337894, 8, 6, 0
216245, 80, 11, 0
239608, 70, 10, 0
197710, 95, 9, 0
150193, 5, 7, 0
457221, 18, 5, 1
13395, 70, 10, 0
75053, 30, 11, 0
48529, 80, 9, 0
307041, 30, 5, 0
90801, 270, 25, 0
59943, 30, 8, 0
352020, 125, 13, 0
338457, 30, 6, 0
267934, 2, 8, 0
427768, 20, 6, 0
268476, 90, 12, 0
70397, 45, 6, 0
145290, 68, 7, 0
66253, 40, 7, 0
189773, 40, 13, 0
36812, 240, 14, 0
53952, 65, 8, 0
440326, 85, 12, 0
164914, 15, 8, 0
231853, 730, 9, 0
269526, 250, 10, 0
24772, 18, 5, 1
494135, 585, 16, 0
212986, 75, 10, 0
347248, 15, 5, 1
456760, 30, 14, 0
237029, 100, 8, 0
307357, 130, 15, 0
60844, 65, 8, 0
71129, 15, 7, 0
491016, 25, 13, 0
320097, 60, 9, 0
30415, 740, 6, 0
137571, 85, 10, 0
31321, 10, 6, 0
120872, 45, 12, 0
343830, 25, 7, 0
390779, 40, 7, 0
116986, 60, 13, 0
161899, 405, 23, 0
43696, 20, 12, 0
502536, 80, 15, 0
202778, 35, 3, 0
199552, 50, 6, 0
41563, 15, 12, 0
300540, 15, 5, 1
133467, 55, 7, 0
133281, 490, 10, 0
325205, 105, 12, 0
213908, 25, 9, 0
498376, 150, 12, 0
208072, 100, 14, 0
194070, 40, 8, 0
51509, 5, 6, 0
236629, 50, 7, 0
309145, 55, 10, 0
266314, 30, 13, 0
483160, 125, 5, 0
300771, 15, 7, 0
158637, 35, 7, 0
86814, 75, 12, 0
63189, 40, 9, 0
10788, 25, 4, 0
473705, 61, 4, 0
174611, 60, 8, 0
39166, 10, 8, 0
3881, 1, 8, 0
113503, 440, 12, 0
371778, 10, 7, 0
36855, 60, 7, 0
94810, 90, 9, 0
399122, 165, 9, 0
215328, 55, 4, 0
232682, 25, 6, 0
182671, 20, 7, 0
91865, 40, 3, 0
111982, 125, 3, 0
62342, 50, 13, 0
266904, 615, 3, 0
237729, 27, 7, 0
229149, 45, 10, 0
169207, 40, 13, 0
385212, 45, 11, 0
318704, 160, 19, 0
234245, 15, 13, 0
201231, 65, 9, 0
397032, 60, 6, 0
298574, 30, 8, 0
187741, 10, 4, 1
44932, 375, 9, 0
228628, 45, 11, 0
387471, 35, 9, 0
234204, 20, 11, 0
70235, 22, 9, 0
198647, 15, 12, 0
88406, 25, 8, 0
150376, 110, 10, 0
86671, 128, 8, 0
386503, 1442, 2, 0
275146, 60, 8, 0
150602, 300, 9, 0
132409, 40, 8, 0
183606, 200, 9, 0
513258, 23, 12, 0
293686, 20, 11, 0
141083, 65, 8, 0
127043, 70, 16, 0
152583, 75, 7, 0
185711, 110, 23, 0
212511, 45, 12, 0
265947, 20, 5, 1
298533, 20, 7, 0
215682, 19, 6, 0
123168, 10, 9, 0
111696, 70, 9, 0
479187, 10, 5, 1
216276, 6, 8, 0
211242, 5, 4, 1
524967, 40, 13, 0
221722, 70, 13, 0
294848, 25, 7, 0
281441, 45, 8, 0
257442, 2, 5, 1
327420, 35, 10, 0
377007, 40, 16, 0
296307, 60, 7, 0
43744, 215, 12, 0
149121, 5, 4, 1
330461, 40, 11, 0
406686, 35, 14, 0
51714, 80, 7, 0
326712, 100, 8, 0
260968, 38, 9, 0
453419, 135, 11, 0
45309, 155, 14, 0
422878, 80, 13, 0
77886, 40, 9, 0
243524, 30, 7, 0
43784, 68, 9, 0
42161, 35, 9, 0
368444, 65, 10, 0
309478, 730, 11, 0
5223, 80, 11, 0
280752, 40, 20, 0
186082, 70, 6, 0
20185, 30, 7, 0
93967, 80, 21, 0
419788, 60, 9, 0
250546, 90, 11, 0
323909, 35, 5, 0
296406, 70, 12, 0
391317, 25, 9, 0
74212, 23, 11, 0
308350, 10, 7, 0
410986, 45, 6, 0
102684, 1445, 5, 0
191231, 270, 10, 0
13817, 30, 10, 0
30153, 90, 8, 0
419667, 20, 8, 0
54135, 140, 6, 0
85991, 60, 13, 0
279059, 80, 13, 0
289319, 10, 7, 0
389434, 20, 7, 0
388013, 20, 8, 0
308228, 50, 20, 0
298040, 5, 1, 1
236827, 40, 11, 0
378458, 7, 4, 1
305071, 30, 12, 0
302939, 55, 16, 0
141029, 21, 2, 0
108065, 55, 10, 0
123456, 75, 9, 0
39968, 35, 14, 0
112831, 375, 8, 0
229367, 25, 7, 0
83307, 32, 14, 0
101109, 60, 7, 0
169294, 25, 10, 0
22146, 40, 8, 0
397724, 25, 8, 0
264525, 10, 3, 1
197699, 14, 4, 1
293266, 170, 8, 0
86708, 155, 15, 0
80206, 13, 10, 0
353804, 15, 6, 0
235338, 50, 9, 0
131833, 23, 7, 0
273531, 90, 7, 0
285765, 80, 13, 0
43327, 10, 5, 1
6483, 1, 7, 0
91720, 30, 5, 0
332490, 37, 11, 0
104470, 15, 4, 1
80384, 50, 7, 0
184808, 95, 12, 0
45001, 5, 5, 1
303761, 40, 8, 0
189783, 75, 14, 0
13937, 35, 9, 0
31904, 30, 10, 0
188420, 90, 7, 0
114519, 60, 12, 0
391316, 255, 12, 0
48819, 80, 11, 0
264246, 60, 11, 0
121013, 65, 10, 0
226387, 10, 5, 1
288976, 35, 8, 0
379555, 10, 5, 1
101400, 15, 6, 0
76736, 22, 7, 0
34038, 200, 9, 0
163872, 25, 10, 0
396745, 200, 10, 0
238710, 330, 13, 0
201482, 45, 13, 0
162527, 120, 13, 0
448852, 75, 13, 0
155081, 380, 8, 0
410513, 30, 6, 0
435267, 150, 7, 0
139215, 40, 10, 0
508445, 25, 10, 0
102617, 1440, 13, 0
311824, 20, 6, 0
84880, 43, 7, 0
400455, 30, 7, 0
302174, 20, 6, 0
382613, 27, 12, 0
116687, 35, 10, 0
388864, 390, 16, 0
129982, 60, 9, 0
266678, 20, 9, 0
268785, 75, 7, 0
468906, 70, 12, 0
196850, 15, 7, 0
75535, 55, 13, 0
227785, 15, 3, 1
188194, 75, 9, 0
373079, 3, 5, 1
501535, 5790, 12, 0
31512, 15, 5, 1
473944, 48, 5, 0
118005, 40, 10, 0
316130, 10, 9, 0
162004, 120, 17, 0
241620, 80, 11, 0
230789, 75, 9, 0
37819, 35, 6, 0
274245, 105, 19, 0
323886, 75, 9, 0
213727, 40, 14, 0
133511, 20, 6, 0
204189, 485, 5, 0
344032, 16, 4, 1
129042, 30, 9, 0
71927, 120, 3, 0
324817, 3610, 7, 0
339546, 20, 7, 0
333886, 40, 13, 0
217239, 30, 14, 0
405857, 80, 10, 0
209076, 1030, 10, 0
243017, 65, 20, 0
182838, 25, 10, 0
84835, 20, 7, 0
49258, 45, 8, 0
13531, 22, 10, 0
198930, 15, 2, 1
534, 15, 8, 0
46734, 30, 9, 0
214470, 40, 5, 0
13135, 64, 12, 0
171708, 55, 11, 0
279517, 30, 14, 0
194265, 30, 9, 0
233857, 50, 10, 0
267180, 120, 5, 0
186019, 100, 9, 0
148957, 80, 12, 0
454030, 18, 9, 0
58661, 740, 5, 0
98003, 60, 9, 0
437999, 30, 9, 0
162235, 10, 9, 0
296705, 115, 12, 0
239315, 40, 10, 0
25536, 1, 9, 0
278082, 15, 6, 0
220075, 50, 10, 0
244967, 140, 8, 0
365478, 55, 7, 0
163971, 3, 3, 1
230294, 50, 6, 0
101410, 40, 9, 0
360276, 30, 9, 0
444572, 20, 4, 1
51527, 60, 8, 0
219823, 25, 3, 0
227414, 460, 9, 0
226759, 55, 7, 0
405481, 17, 4, 1
442323, 75, 11, 0
246584, 20, 8, 0
142296, 60, 11, 0
300701, 60, 16, 0
227644, 190, 12, 0
227403, 40, 5, 0
408521, 125, 11, 0
493103, 40, 9, 0
365799, 450, 9, 0
250203, 1330, 8, 0
317220, 55, 11, 0
112572, 40, 16, 0
407399, 55, 8, 0
12772, 42, 11, 0
226725, 15, 6, 0
503146, 15, 17, 0
223541, 25, 8, 0
11510, 30, 8, 0
266903, 485, 12, 0
257134, 20, 8, 0
372990, 2, 3, 1
27033, 105, 10, 0
52413, 60, 16, 0
192246, 5, 5, 1
63908, 10, 7, 0
44102, 22, 6, 0
504734, 10, 3, 1
473563, 25, 8, 0
23811, 60, 14, 0
101334, 20, 5, 1
331939, 49, 6, 0
454037, 20, 8, 0
155368, 15, 5, 1
48794, 60, 13, 0
116235, 55, 6, 0
181720, 15, 10, 0
113209, 60, 11, 0
475194, 55, 13, 0
338468, 25, 13, 0
60317, 30, 11, 0
195609, 30, 12, 0
432958, 15, 4, 1
535315, 45, 6, 0
53351, 60, 9, 0
96956, 66, 21, 0
52070, 105, 16, 0
395844, 57, 6, 0
148768, 90, 12, 0
196956, 260, 12, 0
200519, 50, 7, 0
508096, 45, 6, 0
393489, 1455, 11, 0
62940, 35, 9, 0
250352, 40, 9, 0
44729, 55, 6, 0
185769, 50, 13, 0
162810, 40, 8, 0
271001, 5, 5, 1
265481, 45, 16, 0
163210, 45, 13, 0
338199, 20, 8, 0
33491, 50, 8, 0
107621, 480, 12, 0
65083, 65, 9, 0
261959, 30, 11, 0
304959, 155, 8, 0
261436, 165, 10, 0
124417, 75, 15, 0
34456, 195, 12, 0
447699, 40, 5, 0
43923, 27, 12, 0
439328, 65, 16, 0
238567, 55, 6, 0
62873, 35, 12, 0
438773, 5, 2, 1
428560, 50, 15, 0
317106, 15, 8, 0
74817, 20, 8, 0
372800, 90, 15, 0
330047, 370, 9, 0
39937, 10, 6, 0
198933, 40, 11, 0
36140, 20, 7, 0
130422, 60, 11, 0
75905, 27, 12, 0
110070, 155, 18, 0
125702, 30, 6, 0
255598, 190, 11, 0
144904, 50, 11, 0
445405, 140, 12, 0
50459, 50, 4, 0
502706, 90, 13, 0
167015, 15, 5, 1
489416, 40, 11, 0
62523, 30, 10, 0
118822, 10, 2, 1
450451, 20, 8, 0
258756, 105, 13, 0
107728, 32, 10, 0
94670, 15, 8, 0
270596, 65, 8, 0
113526, 60, 6, 0
386560, 10, 10, 0
282935, 45, 15, 0
295141, 110, 6, 0
436878, 27, 5, 0
396778, 30, 5, 0
419167, 20, 9, 0
278771, 40, 13, 0
221067, 45, 11, 0
125841, 2, 5, 1
90107, 40, 8, 0
240858, 30, 9, 0
325766, 10, 3, 1
361334, 5, 5, 1
343452, 85, 14, 0
273841, 2, 4, 1
358392, 25, 7, 0
94307, 75, 8, 0
16889, 30, 10, 0
142715, 17, 13, 0
374589, 65, 10, 0
108753, 70, 10, 0
281629, 250, 13, 0
143244, 30, 8, 0
8985, 45, 6, 0
170977, 45, 6, 0
159366, 15, 6, 0
27898, 35, 5, 0
536843, 50, 15, 0
268209, 40, 7, 0
424287, 3, 3, 1
166824, 50, 13, 0
429928, 50, 9, 0
12127, 135, 4, 0
44750, 5, 6, 0
116091, 60, 13, 0
24699, 5, 7, 0
410602, 10, 10, 0
116436, 55, 13, 0
54695, 20, 7, 0
231264, 50, 18, 0
321943, 260, 11, 0
466348, 10, 12, 0
15217, 20, 8, 0
27112, 40, 8, 0
201235, 10, 7, 0
348305, 50, 8, 0
164360, 45, 8, 0
136068, 25, 8, 0
331161, 45, 18, 0
57646, 15, 6, 0
473431, 1440, 4, 0
71304, 40, 14, 0
240892, 250, 3, 0
294480, 50, 7, 0
473412, 510, 3, 0
320758, 20, 9, 0
426175, 30, 11, 0
504238, 10, 6, 0
119374, 70, 7, 0
505623, 2, 2, 1
119577, 209, 9, 0
298996, 25, 8, 0
354786, 17, 5, 1
424661, 45, 12, 0
250193, 50, 6, 0
88729, 15, 10, 0
435430, 30, 5, 0
128542, 40, 5, 0
455976, 12, 12, 0
48914, 100, 10, 0
260947, 50, 10, 0
265256, 15, 6, 0
100519, 22, 10, 0
87876, 1445, 2, 0
305625, 20, 10, 0
11259, 35, 6, 0
24505, 75, 9, 0
421317, 25, 12, 0
96359, 50, 7, 0
166624, 490, 8, 0
78102, 75, 9, 0
364777, 45, 15, 0
20026, 80, 8, 0
487210, 90, 10, 0
258942, 50, 12, 0
258793, 50, 9, 0
264792, 60, 12, 0
49858, 35, 9, 0
38444, 10, 7, 0
102826, 75, 11, 0
118481, 34, 10, 0
25121, 50, 17, 0
481779, 10, 6, 0
117965, 15, 20, 0
8935, 65, 13, 0
269792, 30, 5, 0
322155, 47, 4, 0
388927, 170, 10, 0
435660, 90, 20, 0
216538, 60, 10, 0
312504, 37, 6, 0
99743, 35, 8, 0
253688, 40, 12, 0
358485, 20, 7, 0
379270, 15, 12, 0
99018, 14, 9, 0
21137, 30, 7, 0
382597, 60, 5, 0
26525, 55, 11, 0
356521, 65, 7, 0
493140, 40, 6, 0
91365, 10, 6, 0
402216, 10, 4, 1
469932, 40, 11, 0
465436, 20, 9, 0
447676, 20, 15, 0
257779, 30, 8, 0
37847, 35, 4, 0
24178, 65, 9, 0
306770, 100, 15, 0
27768, 50, 3, 0
305366, 34, 11, 0
73606, 75, 20, 0
373771, 75, 9, 0
453832, 33, 8, 0
105455, 5, 8, 0
441587, 20160, 4, 0
291034, 60, 7, 0
42339, 75, 9, 0
148085, 75, 10, 0
87292, 35, 5, 0
89340, 15, 10, 0
10850, 5, 6, 0
86628, 45, 8, 0
81329, 25, 12, 0
195792, 10, 2, 1
41567, 45, 4, 0
477910, 15, 8, 0
4433, 30, 6, 0
86774, 55, 12, 0
295360, 25, 3, 0
94366, 10, 6, 0
161050, 90, 7, 0
274399, 70, 6, 0
495259, 60, 18, 0
41284, 6, 7, 0
99229, 75, 5, 0
122016, 12, 10, 0
498489, 55, 17, 0
96715, 20, 7, 0
125544, 210, 20, 0
187041, 35, 17, 0
335540, 35, 13, 0
336592, 30, 13, 0
137827, 40, 25, 0
432808, 30, 10, 0
115116, 20, 19, 0
124121, 90, 5, 0
40979, 60, 10, 0
507543, 20, 5, 1
133846, 400, 8, 0
169572, 5, 9, 0
195960, 60, 12, 0
8514, 20, 10, 0
114867, 5, 3, 1
35355, 10, 4, 1
89586, 30, 8, 0
97385, 50, 14, 0
482423, 25, 15, 0
481231, 375, 6, 0
438939, 200, 15, 0
41724, 40, 11, 0
355563, 190, 9, 0
461619, 35, 8, 0
59905, 25, 5, 0
179325, 40, 6, 0
161208, 40, 15, 0
161605, 120, 9, 0
453610, 40, 11, 0
338409, 90, 22, 0
106691, 40, 6, 0
235721, 40, 8, 0
27344, 40, 5, 0
49519, 90, 9, 0
169044, 160, 10, 0
261788, 45, 8, 0
185103, 40, 9, 0
286459, 15, 8, 0
133485, 20, 4, 1
22195, 5, 5, 1
245728, 5, 7, 0
491014, 20, 4, 1
483487, 135, 7, 0
106428, 5, 5, 1
317080, 32, 4, 0
131968, 30, 10, 0
464240, 5, 4, 1
5284, 195, 7, 0
111223, 5, 3, 1
219811, 25, 4, 0
45458, 70, 8, 0
105728, 60, 14, 0
376467, 45, 9, 0
34855, 45, 8, 0
138144, 40, 9, 0
275402, 5, 11, 0
91551, 320, 11, 0
320617, 120, 14, 0
304317, 40, 8, 0
52102, 130, 6, 0
460542, 35, 8, 0
451660, 4, 3, 1
28324, 5, 7, 0
378954, 25, 10, 0
257960, 360, 12, 0
408592, 25, 6, 0
103557, 495, 11, 0
236638, 15, 5, 1
48771, 35, 5, 0
422507, 45, 9, 0
250893, 10, 10, 0
114584, 50, 13, 0
125291, 60, 5, 0
81465, 70, 6, 0
37374, 20, 10, 0
159555, 40, 11, 0
199184, 15, 7, 0
181742, 6, 6, 0
12475, 75, 9, 0
295906, 60, 8, 0
347746, 25, 10, 0
51707, 30, 8, 0
330581, 30, 14, 0
427590, 15, 10, 0
187551, 32, 9, 0
100806, 38, 7, 0
140413, 50, 9, 0
81951, 20, 6, 0
364932, 35, 4, 0
45735, 30, 5, 0
424846, 40, 17, 0
452302, 15, 9, 0
319941, 31, 14, 0
423072, 2, 3, 1
17194, 165, 16, 0
480020, 30, 7, 0
28503, 20, 4, 1
93175, 40, 9, 0
352632, 25, 14, 0
391902, 30, 7, 0
251484, 30, 7, 0
37129, 50, 9, 0
202849, 130, 6, 0
425471, 190, 7, 0
90201, 15, 10, 0
262086, 75, 6, 0
74361, 15, 8, 0
141022, 70, 17, 0
127392, 85, 19, 0
99892, 30, 7, 0
148548, 55, 13, 0
75395, 260, 11, 0
457617, 30, 14, 0
225635, 60, 7, 0
375540, 30, 5, 0
164304, 70, 14, 0
322349, 2, 5, 1
169910, 50, 10, 0
487568, 50, 13, 0
259681, 30, 9, 0
457033, 2, 2, 1
101728, 240, 7, 0
22611, 55, 9, 0
46007, 26, 8, 0
263535, 55, 4, 0
156979, 625, 9, 0
61187, 100, 14, 0
225207, 20, 7, 0
163693, 40, 9, 0
41775, 15, 6, 0
27681, 105, 11, 0
118283, 180, 11, 0
389979, 20, 8, 0
326127, 190, 4, 0
351208, 70, 8, 0
275478, 30, 10, 0
36051, 10, 8, 0
423397, 15, 8, 0
38339, 45, 22, 0
416334, 1, 2, 1
197664, 40, 13, 0
429985, 35, 9, 0
118112, 50, 8, 0
59772, 10, 7, 0
134711, 10, 1, 1
447019, 15, 13, 0
191575, 25, 11, 0
328066, 45, 11, 0
136739, 1, 2, 1
109948, 50, 5, 0
458011, 25, 6, 0
186106, 10, 6, 0
49802, 40, 12, 0
219558, 35, 8, 0
263167, 15, 7, 0
54791, 70, 7, 0
144363, 80, 7, 0
212410, 25, 5, 0
344458, 35, 11, 0
80224, 1485, 17, 0
21507, 55, 12, 0
415959, 2, 5, 1
128412, 79, 8, 0
58590, 30, 5, 0
371251, 30, 7, 0
93428, 10, 3, 1
24602, 70, 9, 0
11853, 10, 10, 0
86354, 255, 7, 0
48230, 30, 9, 0
403793, 278, 8, 0
42477, 35, 11, 0
145951, 45, 13, 0
78425, 25, 11, 0
63525, 20, 9, 0
312415, 5, 5, 1
30404, 480, 9, 0
362094, 55, 8, 0
46132, 85, 10, 0
326879, 40, 8, 0
309907, 35, 10, 0
73015, 60, 4, 0
249183, 30, 11, 0
124501, 45, 6, 0
281326, 20, 8, 0
408642, 35, 7, 0
419973, 315, 7, 0
94496, 75, 11, 0
176600, 135, 7, 0
249841, 55, 10, 0
437093, 255, 4, 0
192135, 150, 15, 0
25380, 50, 6, 0
71317, 30, 5, 0
197263, 50, 12, 0
23352, 35, 9, 0
383857, 50, 11, 0
184643, 65, 11, 0
29369, 25, 6, 0
370509, 25, 11, 0
235076, 45, 11, 0
256390, 33, 12, 0
86483, 18, 5, 1
331049, 65, 6, 0
366349, 70, 11, 0
264131, 70, 13, 0
75460, 185, 7, 0
229667, 30, 6, 0
305451, 10, 7, 0
35975, 75, 9, 0
291207, 8, 4, 1
287427, 30, 10, 0
422185, 30, 5, 0
114991, 50, 14, 0
57004, 80, 10, 0
362899, 51, 11, 0
494076, 45, 11, 0
156941, 80, 11, 0
82716, 228, 9, 0
35897, 20, 7, 0
479326, 25, 11, 0
19775, 20, 12, 0
424625, 60, 9, 0
326255, 40, 5, 0
519141, 40, 10, 0
56327, 40, 9, 0
472743, 70, 7, 0
327334, 60, 11, 0
96314, 50, 8, 0
242791, 60, 13, 0
258451, 5, 4, 1
274252, 4, 2, 1
388993, 15, 12, 0
100440, 75, 6, 0
182658, 27, 13, 0
50670, 60, 7, 0
333722, 33, 13, 0
38046, 420, 8, 0
147155, 75, 14, 0
229565, 23, 5, 0
132953, 45, 11, 0
65168, 50, 8, 0
381017, 45, 14, 0
195695, 25, 7, 0
346983, 430, 10, 0
218208, 70, 13, 0
1005, 40, 11, 0
333382, 75, 7, 0
85610, 25, 3, 0
418042, 20, 8, 0
269121, 55, 9, 0
307570, 27, 13, 0
234836, 68, 8, 0
134821, 55, 7, 0
431645, 35, 9, 0
201413, 30, 9, 0
182978, 15, 11, 0
446083, 255, 10, 0
471620, 60, 13, 0
172780, 17, 2, 1
317903, 85, 12, 0
212981, 45, 7, 0
86523, 45, 7, 0
234848, 440, 13, 0
142417, 25, 6, 0
407418, 50, 15, 0
467840, 90, 11, 0
360922, 70, 20, 0
231783, 30, 11, 0
102256, 70, 5, 0
76475, 30, 5, 0
147966, 135, 7, 0
213755, 45, 9, 0
12269, 15, 6, 0
23199, 30, 7, 0
188414, 15, 8, 0
408803, 15, 10, 0
194168, 20, 10, 0
13064, 12, 9, 0
16958, 50, 11, 0
259116, 40, 12, 0
254735, 35, 7, 0
113063, 65, 9, 0
97741, 380, 9, 0
162856, 555, 8, 0
242733, 25, 8, 0
420269, 40, 7, 0
16464, 13, 5, 1
12628, 90, 5, 0
168419, 65, 13, 0
198191, 5, 6, 0
99522, 50, 10, 0
12591, 50, 7, 0
391323, 70, 8, 0
28461, 14, 3, 1
385935, 30, 9, 0
272712, 8, 9, 0
12552, 30, 14, 0
58670, 30, 9, 0
412695, 15, 9, 0
211896, 50, 6, 0
360025, 80, 13, 0
189279, 10, 7, 0
331105, 20, 7, 0
86284, 30, 9, 0
388682, 13, 6, 0
124494, 25, 8, 0
217999, 4, 5, 1
54588, 5, 7, 0
503413, 40, 3, 0
205427, 10, 6, 0
338322, 40, 5, 0
294659, 40, 13, 0
4176, 1, 8, 0
103051, 40, 12, 0
287836, 35, 10, 0
57804, 55, 8, 0
132951, 20, 6, 0
271791, 40, 10, 0
515035, 10, 3, 1
386315, 50, 14, 0
252606, 15, 6, 0
360919, 45, 13, 0
293850, 35, 9, 0
190640, 22, 10, 0
77530, 80, 15, 0
377560, 23, 9, 0
361893, 10, 6, 0
287725, 75, 7, 0
32837, 135, 12, 0
283363, 15, 6, 0
364221, 30, 9, 0
89512, 35, 10, 0
163343, 45, 10, 0
83549, 40, 12, 0
157954, 35, 8, 0
352712, 50, 14, 0
362862, 70, 8, 0
107998, 55, 8, 0
470774, 55, 13, 0
484271, 35, 8, 0
332616, 20, 9, 0
111303, 20, 8, 0
308423, 18, 4, 1
22514, 390, 11, 0
165399, 80, 10, 0
264242, 15, 4, 1
79888, 25, 8, 0
128584, 20, 8, 0
95290, 10, 4, 1
535072, 30, 13, 0
177885, 18, 9, 0
202357, 35, 8, 0
132663, 70, 8, 0
214599, 20, 7, 0
23490, 135, 15, 0
182860, 10, 5, 1
148172, 60, 16, 0
236743, 30, 14, 0
154267, 55, 8, 0
505777, 12, 7, 0
218687, 35, 12, 0
161498, 10, 6, 0
19551, 140, 18, 0
406682, 30, 9, 0
298798, 23, 4, 0
376817, 10, 6, 0
449725, 27, 5, 0
112143, 40, 10, 0
225241, 45, 16, 0
84078, 65, 13, 0
408733, 25, 9, 0
136339, 17, 9, 0
149660, 10, 5, 1
220934, 20, 18, 0
341333, 35, 6, 0
186353, 605, 7, 0
68346, 25, 8, 0
42603, 60, 7, 0
200928, 28, 13, 0
55259, 35, 10, 0
88240, 35, 3, 0
485268, 50, 9, 0
201632, 30, 8, 0
448309, 15, 4, 1
244445, 70, 7, 0
184232, 10, 8, 0
473732, 330, 14, 0
264290, 37, 7, 0
182839, 30, 5, 0
294525, 30, 7, 0
101397, 50, 12, 0
425706, 60, 19, 0
159265, 35, 5, 0
222557, 35, 11, 0
167719, 20, 13, 0
262977, 10, 9, 0
310631, 5, 6, 0
180352, 15, 11, 0
71611, 29, 8, 0
131432, 10, 13, 0
181814, 70, 12, 0
436014, 90, 11, 0
247422, 30, 5, 0
31025, 22, 6, 0
51032, 10, 7, 0
327267, 2, 3, 1
133710, 28, 7, 0
157494, 45, 5, 0
322118, 50, 10, 0
354743, 45, 7, 0
139635, 22, 9, 0
277707, 60, 8, 0
486019, 30, 12, 0
366169, 25, 5, 0
270674, 20, 9, 0
497736, 35, 5, 0
53541, 80, 7, 0
188355, 15, 7, 0
133492, 120, 7, 0
223189, 60, 7, 0
97151, 80, 14, 0
221119, 20, 5, 1
274764, 35, 9, 0
414466, 50, 10, 0
335447, 30, 13, 0
237746, 30, 6, 0
423656, 15, 12, 0
28557, 50, 10, 0
512041, 30, 17, 0
324697, 75, 12, 0
321217, 65, 7, 0
204948, 10, 6, 0
66559, 70, 9, 0
93971, 120, 13, 0
104584, 48, 8, 0
335408, 85, 10, 0
117311, 10, 3, 1
235518, 23, 8, 0
358272, 25, 5, 0
22503, 18, 20, 0
318832, 30, 12, 0
283381, 5, 5, 1
179769, 30, 13, 0
432837, 10, 3, 1
162332, 55, 8, 0
278480, 65, 17, 0
28487, 25, 13, 0
142809, 75, 9, 0
250477, 5, 5, 1
423730, 27, 9, 0
75706, 180, 8, 0
485614, 40, 8, 0
381174, 30, 7, 0
437640, 30, 13, 0
348377, 5, 5, 1
129268, 25, 8, 0
10557, 10, 6, 0
44085, 105, 9, 0
415175, 50, 9, 0
92650, 60, 8, 0
169571, 25, 6, 0
206122, 40, 11, 0
478859, 10, 5, 1
26906, 70, 11, 0
204086, 45, 7, 0
254670, 50, 13, 0
244404, 20, 12, 0
305247, 30, 5, 0
55050, 10, 6, 0
440644, 50, 12, 0
90769, 25, 5, 0
29215, 5, 5, 1
391578, 70, 7, 0
438719, 10, 9, 0
117226, 10, 7, 0
260952, 85, 10, 0
149517, 75, 9, 0
20998, 60, 17, 0
289853, 35, 9, 0
116630, 20, 4, 1
381896, 45, 14, 0
64273, 65, 12, 0
24214, 72, 13, 0
59279, 25, 7, 0
231729, 115, 13, 0
498434, 50, 7, 0
314031, 30, 8, 0
188612, 10, 3, 1
360305, 60, 7, 0
209287, 2, 4, 1
25337, 145, 9, 0
103448, 70, 7, 0
48190, 60, 7, 0
290308, 10, 4, 1
281024, 40, 11, 0
7369, 25, 4, 0
182398, 60, 9, 0
220811, 48, 8, 0
336215, 90, 9, 0
125582, 110, 7, 0
147623, 120, 12, 0
281238, 50, 5, 0
128677, 127, 4, 0
319927, 20, 3, 1
292203, 50, 8, 0
168194, 25, 5, 0
376738, 2, 8, 0
133155, 175, 9, 0
398262, 60, 7, 0
249679, 30, 12, 0
97631, 45, 15, 0
247416, 10, 6, 0
195986, 15, 7, 0
262759, 20, 10, 0
248364, 20, 12, 0
191671, 60, 7, 0
77842, 15, 7, 0
171985, 20, 5, 1
116245, 27, 8, 0
85527, 5, 4, 1
70621, 52, 7, 0
88159, 35, 11, 0
344392, 25, 9, 0
87898, 55, 6, 0
314005, 50, 9, 0
32029, 60, 9, 0
356694, 95, 18, 0
73397, 25, 6, 0
240134, 50, 7, 0
387557, 45, 8, 0
90877, 60, 10, 0
254511, 90, 15, 0
188672, 270, 11, 0
240781, 70, 7, 0
274553, 80, 12, 0
85014, 70, 11, 0
52643, 5, 5, 1
172977, 40, 14, 0
141712, 150, 12, 0
489087, 20, 13, 0
398532, 30, 9, 0
309714, 10, 8, 0
66090, 5, 4, 1
127170, 40, 10, 0
374642, 70, 15, 0
