id, minutes, n_ingredients
150991, 25, 5
166873, 180, 3
107634, 55, 4
470280, 25, 5
454266, 45, 5
148584, 35, 5
362735, 10, 5
122792, 30, 5
270574, 5, 5
148024, 30, 4
8824, 10, 3
81211, 35, 4
113200, 50, 5
245348, 2, 4
163003, 10, 4
230255, 1, 2
93708, 20, 4
241015, 27, 5
252928, 15, 5
175632, 9, 2
242898, 30, 4
415136, 15, 3
329465, 2, 3
206790, 8, 4
65913, 45, 5
144725, 45, 2
280251, 5, 4
318124, 5, 4
114821, 5, 2
62933, 5, 5
350794, 30, 5
68964, 125, 5
13023, 35, 5
514892, 45, 5
93893, 120, 5
135806, 65, 5
32586, 30, 4
48537, 20, 5
399768, 40, 5
78699, 30, 4
189003, 10, 5
111243, 720, 4
391308, 5, 3
80075, 155, 5
353025, 7, 5
189063, 30, 4
227359, 10, 5
52306, 15, 2
155453, 35, 5
158825, 88, 5
98880, 2, 5
209891, 485, 3
464837, 5, 5
316661, 40, 4
236033, 15, 5
121200, 10, 2
240793, 20, 5
262900, 10, 5
152728, 15, 4
333917, 2, 5
489139, 12, 2
189174, 45, 5
22620, 35, 4
232053, 35, 5
195941, 25, 4
515596, 25, 5
181710, 135, 5
164756, 55, 5
42710, 25, 4
261794, 140, 5
457270, 5, 4
169851, 20, 3
298473, 5, 5
112292, 5, 5
522853, 11, 3
469792, 45, 4
270556, 20, 3
63345, 5, 5
147410, 45, 5
67472, 5, 3
107225, 70, 4
379509, 20, 4
67994, 30, 3
307684, 5, 4
296628, 30, 5
357771, 17, 3
453991, 5, 4
3846, 20, 5
420205, 152, 4
285907, 50, 5
180702, 5, 4
310117, 70, 4
119165, 27, 4
108186, 20, 5
299977, 20, 2
30722, 10, 4
315537, 40, 5
150795, 70, 5
309283, 10, 4
5478, 30, 5
313647, 10, 4
80546, 5, 3
62245, 30, 3
189979, 5, 3
248435, 15, 2
348292, 3, 3
104465, 5, 4
197474, 60, 5
421967, 6, 3
95551, 20, 5
284400, 70, 5
53405, 20, 5
132264, 45, 4
486667, 1740, 3
365895, 15, 4
169535, 115, 4
229984, 5, 2
272471, 93, 3
348029, 65, 4
13972, 540, 4
263764, 5, 4
328536, 10, 3
140878, 490, 5
150765, 30, 4
121279, 10, 5
42368, 13, 3
41463, 10, 2
225018, 9, 4
225975, 20, 4
149900, 10, 4
75428, 75, 5
64709, 40325, 3
473910, 15, 5
247353, 40, 5
185488, 3, 3
276285, 5, 4
383577, 35, 5
274877, 1, 3
173677, 40, 4
211404, 290, 5
161452, 40, 2
224555, 75, 5
133436, 5, 4
374132, 10, 5
504710, 5, 5
50171, 135, 3
235571, 250, 5
344420, 10, 3
82078, 40, 5
377054, 17, 5
438261, 7, 5
154356, 13, 5
276220, 15, 5
324824, 25, 4
17491, 15, 3
441236, 12, 4
328015, 5, 4
73099, 11, 3
274962, 5, 5
175629, 10, 5
74341, 30, 5
99145, 7, 4
200112, 10, 5
307826, 11, 4
462042, 20, 5
116833, 2, 3
18934, 10, 5
186566, 26, 5
101672, 25, 5
190539, 65, 5
30831, 15, 5
11037, 10, 3
45675, 1, 4
434911, 10, 4
307241, 20, 4
230486, 6, 5
99751, 20, 3
22900, 1440, 5
245683, 23, 5
187375, 20, 3
130634, 40, 5
198092, 170, 4
406655, 50, 4
56522, 65, 5
437942, 50, 5
243654, 5, 4
432933, 20, 5
175858, 50, 5
95520, 65, 2
117851, 490, 5
100733, 11, 4
181009, 35, 5
272463, 2, 5
44619, 10, 5
515466, 180, 5
232767, 65, 3
42226, 65, 5
406709, 10, 5
87298, 5, 5
181029, 32, 3
85710, 10, 4
116809, 11521, 3
400948, 21, 4
296286, 60, 4
54869, 20, 3
36856, 5, 5
358628, 20, 5
65755, 10, 3
134725, 17, 4
234156, 40, 5
269596, 15, 3
166473, 10, 4
359495, 70, 5
117604, 90, 5
45784, 70, 3
476734, 17, 5
325750, 5, 3
198659, 16, 5
99141, 1, 4
49046, 9, 4
79200, 30, 5
242653, 10, 5
14916, 50, 5
209670, 45, 4
204841, 30, 3
157973, 5, 5
295098, 5, 4
444429, 2, 3
394491, 245, 5
287921, 3, 2
7915, 3, 4
123111, 60, 3
15216, 30, 5
371872, 50, 3
349167, 20, 5
138992, 20, 5
257977, 40, 5
28485, 75, 4
255145, 2, 5
35374, 5, 3
422611, 2, 4
357681, 50, 5
424194, 35, 5
188550, 40, 5
187935, 35, 5
92318, 15, 5
229096, 40, 4
100626, 630, 5
448328, 55, 3
201513, 10, 4
174707, 390, 5
204191, 25, 5
284803, 50, 5
175540, 45, 5
178536, 120, 3
455015, 30, 5
442047, 15, 5
328747, 28, 5
362113, 55, 5
425215, 2, 5
26123, 1440, 2
123959, 5, 3
62606, 5, 3
66038, 65, 2
154047, 250, 5
260236, 10, 4
211083, 5, 5
215073, 4, 5
217162, 5, 4
247335, 15, 4
234514, 10, 5
195884, 1455, 5
367137, 35, 3
449181, 17, 5
51019, 20, 3
34644, 1, 5
351259, 2, 4
345386, 35, 4
496158, 15, 5
104738, 1, 2
484735, 63, 2
416645, 10, 4
248611, 45, 5
457344, 735, 5
25087, 45, 5
190602, 10, 4
267298, 30, 4
45875, 15, 5
149669, 22, 5
135294, 25, 5
59955, 40, 5
442661, 10, 4
496530, 18, 5
214124, 3, 5
48667, 20, 5
211774, 40, 5
344734, 15, 3
153816, 25, 5
239757, 5, 3
187440, 25, 4
64559, 270, 5
21517, 180, 4
53864, 20, 5
311749, 10, 5
417823, 5, 3
199423, 10, 4
100200, 35, 4
407078, 3, 3
57343, 58, 5
369334, 30, 2
408348, 70, 5
481998, 35, 5
20205, 1, 4
16378, 49, 5
516009, 225, 3
19875, 10, 4
45862, 37, 3
424415, 61, 5
208248, 30, 5
77009, 89, 2
412281, 15, 4
165254, 30, 4
272576, 35, 3
121073, 10, 5
33995, 140, 4
415960, 2, 5
195652, 30, 4
37889, 15, 5
292806, 725, 3
308485, 45, 4
152734, 10, 3
91283, 10, 4
43753, 30, 5
31238, 4, 4
501620, 5, 5
346793, 70, 5
113978, 115, 5
388842, 10, 5
58358, 11, 3
83924, 45, 4
58040, 15, 5
36839, 60, 5
114210, 65, 4
375899, 2, 3
54905, 25, 5
267364, 12, 3
120538, 13, 5
145403, 45, 4
189610, 40, 4
2941, 2, 3
97319, 65, 3
133150, 25, 5
178125, 245, 4
359515, 1, 3
179585, 20, 5
405479, 12, 4
356525, 7, 5
197129, 80, 4
271402, 3, 5
292140, 5, 4
500834, 5, 2
48083, 15, 3
11616, 40, 5
227267, 310, 3
503379, 40, 5
417775, 10, 5
32966, 40, 5
389762, 250, 5
275710, 30, 5
106219, 20, 2
285466, 365, 2
301363, 15, 4
59711, 300, 5
218665, 10, 4
22816, 10, 4
267596, 30, 3
288015, 22, 4
340621, 20190, 4
374999, 20, 5
494865, 37, 5
256210, 60, 5
87020, 20, 5
25981, 20, 2
434781, 50, 4
387599, 2, 2
131075, 40, 4
108452, 75, 4
18959, 20, 3
112648, 15, 5
61231, 10, 5
219541, 15, 4
279934, 20, 5
148179, 30, 5
29820, 10, 4
12412, 10, 5
78022, 20, 4
141370, 10, 4
315894, 8, 5
171047, 30, 3
306652, 10, 3
461368, 2, 3
222490, 35, 5
76676, 5, 5
58747, 15, 5
429565, 5, 4
333238, 15, 2
341069, 2890, 3
354535, 70, 3
397489, 5, 5
234519, 184, 5
131402, 15, 5
77794, 15, 3
288937, 126, 5
473161, 165, 5
171025, 5, 4
290448, 5, 2
230643, 8, 5
23549, 25, 4
399370, 3, 4
497442, 35, 5
229769, 430, 5
144928, 5, 4
17620, 7, 5
122602, 10, 3
379671, 16, 5
319397, 10, 3
296961, 5, 5
123612, 15, 4
26696, 35, 5
294584, 23, 3
470851, 60, 4
60458, 25, 3
140500, 30, 4
114434, 1, 2
166685, 20, 5
16587, 190, 4
407468, 5, 5
345941, 5, 3
361375, 10, 5
226314, 25, 5
456058, 3, 4
163238, 75, 5
820, 1, 4
374307, 25, 5
148756, 55, 5
268875, 2, 2
372353, 8, 5
99994, 45, 5
130776, 20, 5
198687, 2, 3
233019, 85, 5
24324, 15, 5
224852, 20, 4
311376, 55, 4
141425, 5, 5
316802, 30, 4
218648, 13, 4
27017, 30, 5
147488, 15, 5
218874, 40, 5
302262, 2, 5
151639, 8, 3
290008, 5, 2
422004, 10, 5
78991, 35, 4
486860, 30, 5
3007, 20, 4
17012, 130, 5
190470, 10, 5
165306, 10, 4
275524, 5, 4
290821, 27, 4
92472, 35, 4
381774, 35, 3
404826, 60, 5
191295, 120, 5
29166, 50, 5
209371, 45, 3
72721, 5, 5
126953, 25, 4
208012, 15, 4
65417, 5, 4
282858, 75, 5
259246, 45, 4
228712, 15, 4
325918, 5, 5
197945, 20, 3
173982, 5, 5
410191, 125, 4
343677, 15, 5
24404, 15, 4
224299, 7, 4
43675, 40, 3
476089, 35, 5
90972, 13, 3
100372, 20, 5
129765, 20, 5
282722, 35, 2
121179, 35, 5
9140, 270, 5
248303, 45, 4
289688, 20, 5
76540, 12, 4
32096, 1440, 3
16910, 15, 5
445671, 13, 5
115508, 20, 4
40449, 3, 5
442380, 10, 5
285738, 362, 4
126231, 90, 5
62042, 41, 4
136470, 50, 5
323937, 85, 4
131769, 45, 5
3965, 1, 5
28462, 2, 3
11177, 18, 5
204660, 5, 5
76217, 22, 5
270640, 7, 5
220846, 5, 5
419216, 12, 4
25322, 18, 4
68522, 5, 4
84257, 15, 5
296350, 25, 5
136115, 310, 4
209060, 5, 4
139491, 12, 5
92328, 20, 4
322374, 10, 4
453993, 30, 5
218239, 60, 5
161542, 25, 5
471817, 50, 5
357905, 35, 3
261880, 490, 4
457728, 290, 3
111875, 2, 4
425102, 3, 4
312407, 84, 5
15581, 27, 4
57104, 20, 4
105670, 20, 4
88560, 10, 5
450710, 18, 5
141603, 127, 4
445855, 10, 5
298402, 12, 3
413359, 35, 4
151833, 20, 5
174297, 5, 2
245209, 20, 4
107566, 10, 3
24657, 10, 4
393599, 30, 5
236406, 10, 5
327119, 5, 3
57747, 10, 5
322388, 10, 5
315619, 15, 5
66032, 5, 2
163175, 5, 5
46713, 30, 5
445900, 5, 2
104915, 15, 4
107064, 30, 5
418987, 365, 5
182773, 15, 5
160106, 14, 4
164013, 5, 5
306246, 69, 4
98870, 45, 4
288831, 15, 5
4787, 28, 4
487226, 30, 3
478941, 5, 5
68687, 30, 5
63296, 5, 4
62319, 20, 5
290942, 3, 4
380707, 44, 3
39942, 200, 4
110870, 5, 3
20877, 22, 5
172651, 15, 5
53084, 13, 5
76236, 17, 5
514935, 40, 5
352386, 10, 3
118236, 15, 5
306812, 10, 4
139366, 920, 3
66155, 15, 5
73677, 10, 5
19780, 65, 4
123628, 5, 5
430103, 10, 5
329740, 18, 3
51427, 20, 4
232454, 35, 4
150374, 18, 5
530291, 35, 5
380120, 190, 5
343632, 135, 4
254494, 10, 4
14601, 125, 5
483803, 5, 3
466271, 20, 5
213993, 10, 2
145032, 22, 3
134982, 5, 4
349977, 25, 3
98656, 280, 5
217989, 5, 5
30024, 5, 4
459267, 5, 3
50584, 45, 5
74438, 25, 5
41648, 10, 5
181639, 5, 4
277979, 20, 5
261462, 20, 4
486335, 30, 4
293474, 3, 3
427600, 15, 5
136933, 30, 4
308344, 40, 4
272464, 10, 5
385658, 60, 4
266605, 21, 5
457670, 55, 5
295446, 55, 5
303294, 4, 3
139424, 495, 5
204914, 13, 5
367176, 13, 4
257211, 541, 2
144347, 55, 5
30411, 11, 5
112163, 10, 5
503990, 10, 5
100781, 14, 3
389787, 2, 3
398117, 15, 5
130241, 20, 4
184294, 25, 5
199217, 5, 5
60025, 10, 3
186480, 2, 4
284616, 10, 4
229053, 255, 3
189362, 45, 4
322992, 3, 4
191851, 35, 3
361315, 20, 5
96476, 110, 2
206499, 50, 5
116255, 35, 5
39896, 45, 5
482161, 15, 4
114422, 40, 5
43688, 10, 2
82853, 30, 3
494849, 55, 4
323684, 6, 3
50638, 5820, 4
279872, 3, 4
414683, 30, 5
360487, 50, 5
488036, 250, 5
37736, 10, 5
146767, 17, 5
76026, 33, 3
261313, 5, 5
458902, 9, 5
271072, 10, 4
329043, 15, 5
320919, 3, 2
370018, 1455, 5
135759, 3, 5
225753, 15, 4
53724, 122, 4
275911, 3, 2
245986, 1470, 5
36423, 245, 5
32143, 5, 5
246896, 2, 5
265901, 5, 5
348047, 5, 5
215251, 70, 2
179340, 5, 5
424775, 9, 5
40993, 43200, 5
293979, 5, 4
116727, 60, 5
34628, 40, 5
335227, 10, 5
310417, 5, 4
410346, 15, 4
266311, 149, 5
486173, 10, 5
196761, 190, 3
382046, 30, 5
426633, 5, 5
46821, 5, 2
50472, 15, 5
374631, 2, 4
147865, 5, 5
63064, 40, 5
81108, 35, 4
266443, 30, 5
203980, 5, 5
110420, 6, 5
317697, 60, 4
291015, 23, 5
58962, 5, 4
26769, 55, 5
110803, 30, 4
415549, 25, 5
495905, 45, 5
10065, 30, 5
85449, 12, 3
285140, 3, 4
366627, 15, 4
86035, 5, 5
25863, 10, 4
99991, 25, 4
53926, 10, 2
458079, 3, 4
143003, 5, 3
115317, 55, 5
42982, 15, 5
132482, 6, 5
440398, 25, 5
473745, 25, 4
36575, 10, 3
360303, 15, 4
281406, 55, 4
5134, 1, 5
120042, 8, 5
423401, 5, 5
248559, 5, 2
167546, 2, 4
228297, 40, 4
87614, 20, 4
313118, 9, 5
417527, 5, 3
411521, 25, 5
358925, 20, 5
110043, 20, 5
146112, 8, 5
111782, 10, 4
49893, 60, 4
282788, 5, 4
214256, 30, 5
25521, 35, 5
372574, 65, 4
33316, 190, 5
306771, 2, 4
99562, 30, 4
353561, 5, 4
36782, 25, 4
306736, 25, 4
28111, 95, 4
216450, 255, 5
132395, 15, 5
192399, 20, 4
68616, 25, 5
495970, 60, 5
179680, 90, 2
251020, 4, 2
336230, 25, 4
70803, 10, 2
455391, 5, 3
349612, 1445, 2
203264, 2890, 5
157584, 3, 3
171419, 20, 5
166672, 7, 3
15836, 495, 5
344140, 70, 4
123907, 5, 5
318760, 10, 3
98819, 5, 2
314115, 485, 4
49023, 1, 5
247876, 5, 4
31888, 30, 5
30184, 25, 5
250704, 1290, 4
284984, 10, 5
265664, 20, 5
92564, 40, 5
114693, 20, 4
178884, 5, 5
144744, 10, 4
82433, 5, 3
433375, 25, 5
123401, 5, 4
189254, 5, 4
257162, 25, 5
429493, 22, 5
275014, 60, 4
257925, 5, 2
494354, 30, 5
16638, 20, 4
29156, 10, 4
471495, 20, 5
264607, 25, 4
166865, 20, 5
270197, 5, 3
196490, 160, 5
508504, 15, 3
310779, 10, 4
315561, 8, 5
293717, 30, 3
102420, 10, 4
317183, 60, 5
437524, 25, 5
16876, 18, 4
278262, 10, 4
335413, 7, 2
133043, 275, 4
399632, 181, 3
199397, 5, 5
390181, 15, 5
294286, 5, 5
428585, 13, 4
269323, 37, 5
365502, 18, 5
287982, 25, 5
31357, 5, 4
390672, 7, 5
428368, 40, 5
156489, 20, 5
388511, 6, 5
329632, 15, 5
360065, 65, 5
114435, 30, 5
391027, 5, 5
168663, 1, 3
132305, 20, 5
421198, 38, 3
419362, 15, 5
213754, 45, 5
97951, 62, 4
117500, 15, 5
407838, 2, 3
248683, 30, 4
68491, 28, 2
297370, 10, 5
117695, 15, 5
113834, 5, 4
30897, 8, 5
327526, 40, 4
147372, 30, 5
214384, 4, 5
152865, 37, 3
376193, 8, 4
247191, 25, 4
454971, 40, 5
303147, 215, 3
168807, 1, 3
245164, 1, 5
260087, 5, 3
393673, 5, 4
78054, 35, 3
174984, 7, 4
143799, 65, 4
55453, 6, 3
311544, 130, 3
288155, 15, 3
273113, 30, 5
162997, 7, 4
222894, 20, 5
314654, 15, 4
8882, 5, 2
495702, 35, 5
156, 40, 5
176240, 40, 5
110426, 65, 4
171866, 5, 3
137747, 8, 5
124899, 30, 5
96161, 35, 2
200835, 260, 5
190517, 35, 5
45767, 2, 4
306773, 27, 2
97231, 40, 4
29967, 23, 5
95488, 5, 4
298960, 37, 4
167320, 75, 5
451529, 5, 2
379057, 30, 4
36585, 5, 2
192484, 25, 5
462640, 5, 5
124223, 3, 5
260629, 16, 3
463755, 10, 5
240814, 25, 3
405121, 25, 5
12668, 18, 5
10579, 40, 5
341441, 140, 3
100683, 25, 3
35258, 50, 5
346027, 30, 5
34218, 10, 5
252214, 5, 3
229362, 15, 4
40321, 10, 3
225511, 480, 4
99414, 75, 5
310483, 15, 5
284028, 5, 4
416159, 485, 5
287910, 35, 5
285952, 40, 3
232951, 10, 3
497465, 45, 5
42521, 15, 5
195380, 65, 5
219294, 5, 4
276396, 2, 4
377742, 25, 5
195810, 20, 5
194375, 20, 3
302815, 15, 4
127555, 13, 3
105558, 35, 5
446965, 35, 5
204659, 32, 4
133650, 2, 4
364652, 35, 5
423101, 40, 5
217123, 30, 5
270746, 40, 3
56933, 210, 4
262994, 135, 3
51741, 45, 5
21644, 22, 5
152509, 1, 3
312388, 5, 5
52864, 20, 4
403492, 16, 2
497242, 25, 5
17957, 25, 5
462243, 5, 5
220123, 30, 5
255127, 22, 4
95039, 2, 4
56516, 15, 5
34360, 20, 4
288888, 45, 4
139242, 10, 3
354371, 12, 1
77602, 45, 4
290745, 5, 2
74651, 20, 4
154194, 2, 3
90240, 10, 3
80634, 33, 3
239118, 2, 3
167975, 65, 5
298294, 5, 4
430055, 50, 5
472384, 50, 5
236346, 25, 5
218276, 25, 4
370294, 35, 4
252358, 1, 4
246281, 740, 5
143936, 30, 3
55258, 40, 5
149883, 2, 2
102123, 10, 4
26649, 25, 4
424318, 3, 2
25701, 17, 4
99328, 15, 5
368388, 10, 3
161671, 120, 4
215168, 10, 5
110069, 15, 4
495880, 30, 5
493840, 55, 4
176311, 5, 2
263153, 50, 4
507950, 30, 5
195086, 180, 4
211241, 5, 4
156692, 25, 4
381137, 20, 3
269911, 60, 4
120205, 5, 5
371326, 20, 2
224777, 5, 5
264737, 430, 4
15145, 20, 3
233254, 30, 5
428928, 30, 5
33843, 40, 5
120693, 67, 5
76621, 75, 4
191275, 17, 4
465731, 480, 5
378041, 5, 5
322903, 4, 5
18824, 35, 4
43396, 70, 4
309467, 60, 3
316139, 7, 4
204869, 10, 5
225325, 205, 5
396783, 18, 5
284040, 10, 4
107973, 70, 4
282721, 20, 4
373964, 366, 3
612, 1485, 5
130895, 495, 5
109230, 30, 5
143560, 75, 5
112677, 30, 5
366813, 6, 2
24396, 75, 5
29860, 20, 4
81152, 50, 5
364500, 5, 5
436285, 25, 5
208705, 9, 2
270715, 17, 5
238330, 40, 3
220205, 20, 3
81721, 20, 5
329210, 30, 3
79927, 10, 5
90263, 15, 3
231198, 5, 5
190939, 3, 4
180402, 30, 4
403612, 60, 5
211073, 25, 5
181143, 15, 4
49404, 20, 5
105128, 25, 5
130233, 30, 5
127742, 10, 5
465406, 70, 3
145065, 25, 5
25666, 10, 4
190580, 27, 4
98482, 3, 3
178762, 45, 4
245031, 15, 3
153308, 20, 4
415962, 2, 4
421990, 40, 5
424017, 25, 3
19252, 15, 4
135673, 130, 5
42123, 1500, 4
495524, 40, 5
190531, 5, 3
167884, 5, 5
441381, 45, 5
208356, 20, 4
491771, 300, 5
302388, 2, 4
480466, 30, 5
294642, 20, 4
91344, 65, 4
265809, 17, 5
432948, 1, 3
92105, 8, 5
151791, 15, 5
461686, 20, 5
54685, 35, 4
370560, 20, 4
38457, 20, 5
40880, 20, 5
271428, 45, 4
207359, 5, 5
75312, 40, 5
257571, 40, 3
131042, 15, 4
131122, 7, 5
384284, 40, 5
466109, 35, 5
169410, 127, 5
159270, 15, 2
221587, 5, 3
283680, 5, 3
184906, 57, 5
431238, 260, 5
114942, 5, 4
262645, 310, 4
77546, 20, 5
61729, 15, 5
359110, 20, 3
191491, 15, 3
275604, 5, 4
429747, 25, 4
158900, 10, 4
221975, 1, 2
397326, 35, 5
276995, 5, 4
371871, 15, 4
173647, 20, 5
68914, 7, 5
125365, 20, 5
354327, 55, 3
444426, 1, 3
109153, 20, 4
22562, 10, 4
418946, 7, 3
418371, 16, 5
374919, 5, 4
204596, 5, 3
167406, 12, 4
311466, 10, 4
105603, 6, 4
325695, 60, 4
94498, 30, 3
140956, 5, 4
21920, 40, 4
284430, 375, 5
323698, 12, 4
110449, 5, 5
54765, 10, 5
108816, 1, 3
41432, 15, 5
162873, 5, 4
146738, 28, 5
397442, 5, 4
79335, 65, 5
95220, 15, 3
115856, 15, 5
274725, 10, 5
383479, 80, 4
184627, 2, 2
66714, 5, 2
195685, 15, 5
227505, 15, 4
302147, 55, 5
328209, 125, 4
188995, 10, 4
11913, 1450, 4
241567, 2, 4
464946, 245, 5
410844, 25, 5
133013, 5, 4
188565, 15, 3
228944, 5, 3
422484, 2, 4
178358, 50, 4
372927, 5, 2
204433, 14, 3
98734, 25, 5
57311, 50, 5
339706, 13, 3
46288, 50405, 5
33818, 40, 5
140440, 40, 4
200157, 5, 5
179476, 2, 3
62697, 8, 4
464792, 22, 5
190689, 5, 3
13703, 40, 5
329177, 20, 4
408065, 25, 2
157698, 30, 5
2678, 1, 5
277361, 5, 4
248033, 5, 4
199775, 5, 4
212136, 30, 5
439463, 15, 5
279567, 1, 3
238429, 7, 2
483662, 75, 5
335570, 2, 5
182804, 75, 4
141766, 35, 5
428884, 15, 5
41372, 365, 5
410687, 485, 3
20791, 5, 3
127653, 2, 5
299383, 15, 4
119414, 6, 5
107542, 105, 4
36931, 10, 4
254656, 40, 5
234529, 6, 3
19033, 35, 4
178189, 10, 5
67437, 245, 5
48966, 65, 3
131650, 1, 4
111539, 65, 5
299412, 65, 4
275457, 30, 5
4753, 50, 5
227380, 30, 5
71143, 10, 4
120493, 40, 4
325039, 25, 4
283193, 15, 3
292474, 8, 3
131132, 5, 5
58142, 25, 5
316692, 5, 5
213150, 3, 3
125294, 5, 3
142082, 30, 2
340701, 65, 4
169622, 2, 3
425020, 15, 5
141479, 145, 4
45331, 20, 4
114075, 20, 5
247340, 40, 4
128637, 20, 5
86852, 280, 4
31952, 135, 5
123190, 60, 3
516847, 10, 4
139823, 130, 4
335031, 70, 5
157120, 35, 4
111547, 35, 3
151397, 20, 5
289459, 35, 3
174380, 10, 3
49864, 45, 5
254025, 5, 4
101143, 15, 2
478352, 15, 5
341743, 15, 5
60934, 25, 5
474637, 30, 4
505635, 14, 5
60432, 20, 3
46112, 25, 5
352182, 71, 5
83234, 30, 4
194977, 10, 4
55223, 6, 4
167221, 15, 3
338826, 5, 4
85686, 1, 2
300048, 245, 5
296645, 2, 4
204740, 25, 5
461567, 15, 3
217802, 25, 4
171739, 32, 5
178879, 25, 4
427706, 5, 3
188195, 5, 3
342615, 200, 5
276008, 5, 5
65732, 55, 4
86917, 100, 3
293348, 10, 4
267908, 40, 4
238085, 30, 5
112525, 20, 4
363075, 36, 5
144118, 30, 4
198346, 20, 5
171001, 2, 4
69524, 5, 5
46747, 60, 3
93114, 35, 4
248147, 10, 5
48279, 5, 4
313125, 5, 5
136117, 35, 4
42547, 6, 2
269162, 10, 5
511708, 11, 3
122326, 10, 5
213147, 1, 2
105383, 2, 3
220199, 5, 3
50492, 30, 3
111316, 2, 3
254741, 45, 5
334115, 3, 5
327460, 2, 4
136773, 5, 4
454995, 5, 5
362181, 720, 5
37903, 5, 4
185871, 15, 3
229516, 45, 3
471967, 30, 5
124985, 15, 5
337853, 10, 5
326385, 50, 5
228892, 45, 4
82122, 725, 2
38098, 30, 5
30601, 40, 3
12133, 40, 3
93874, 5, 4
398458, 10, 4
347649, 30, 5
462978, 25, 4
216431, 36, 5
316378, 10, 3
496425, 19, 4
133514, 365, 5
55201, 2, 5
21539, 27, 4
289248, 490, 4
163797, 115, 5
320255, 7, 3
8827, 5, 5
329988, 15, 5
118248, 35, 4
350530, 35, 5
104571, 140, 4
137730, 5, 4
414232, 30, 4
462514, 20, 3
21204, 70, 5
404307, 5, 3
477490, 15, 4
434908, 10, 5
166913, 47, 3
206153, 2, 2
151007, 70, 5
485158, 2, 4
211745, 15, 5
388285, 40, 4
463546, 15, 5
458226, 65, 4
32524, 1, 2
497382, 35, 5
101141, 2, 2
93667, 12, 5
177371, 70, 5
430060, 25, 3
50850, 45, 5
140445, 6, 5
210107, 15, 4
26438, 26, 5
369792, 15, 5
134081, 44, 5
421315, 80, 4
503160, 35, 5
232432, 2, 2
52791, 5, 4
408553, 480, 2
5247, 1, 3
131445, 5, 4
458829, 35, 5
20545, 55, 2
101366, 15, 3
370351, 10, 2
19906, 15, 4
262135, 30, 4
149559, 7, 4
423683, 30, 4
483374, 70, 5
245253, 10, 4
44585, 31, 2
187606, 65, 4
289658, 10, 4
152733, 10, 3
36413, 3, 3
40313, 10, 4
68063, 46, 5
286637, 30, 3
76679, 20, 3
380672, 20, 5
212526, 5, 5
175954, 15, 3
111515, 40, 5
148748, 55, 4
232359, 20, 4
408373, 10, 3
294462, 25, 5
519860, 45, 5
103100, 60, 4
242319, 12, 5
422938, 20, 4
247134, 23, 5
72360, 10, 5
366054, 25, 5
59936, 245, 4
305375, 30, 5
58104, 20, 4
118383, 270, 5
421974, 40, 5
133659, 25, 5
300145, 15, 5
157413, 40, 4
209310, 20, 4
74190, 50, 4
382123, 20, 3
334139, 7, 5
57630, 5, 4
304834, 50, 5
452542, 2, 3
159491, 75, 5
422296, 17, 5
111626, 10, 5
273819, 3, 5
488915, 10, 4
375279, 60, 5
76247, 10, 5
105362, 2, 5
86335, 9, 5
305382, 30, 5
20691, 15, 5
186971, 70, 4
31379, 35, 5
165199, 5, 3
179885, 55, 4
282352, 15, 4
100431, 40, 3
186160, 30, 5
467441, 20, 4
324679, 620, 5
117616, 15, 4
30987, 29, 5
253574, 20, 5
323030, 60, 5
217620, 210, 5
16370, 30, 4
64397, 20, 5
51350, 35, 5
446307, 25, 5
284840, 5, 4
51811, 10, 5
407165, 25, 4
73174, 10, 4
383871, 10, 4
405110, 10, 4
331271, 105, 4
62691, 5, 5
145046, 150, 4
3392, 1, 4
59684, 37, 5
155473, 20, 3
302983, 15, 4
220491, 65, 3
420038, 25, 5
290752, 10, 4
252161, 20, 5
104673, 20, 3
423544, 10, 3
143752, 15, 4
237698, 2, 5
103690, 15, 5
117827, 35, 3
69821, 510, 5
188314, 20, 4
285084, 4, 5
448606, 10, 3
197767, 130, 5
174311, 5, 4
23944, 20, 4
497895, 23, 5
33673, 20, 5
49696, 10, 5
128285, 25, 4
147143, 5, 4
193824, 55, 5
181389, 50, 5
415952, 2, 5
39052, 10, 5
143879, 40, 4
459250, 10, 5
365634, 185, 4
410379, 65, 5
196185, 22, 4
342383, 10, 4
109870, 20, 4
453396, 30, 5
90137, 55, 5
15379, 10, 3
124413, 6, 2
159672, 60, 5
3862, 40, 3
24478, 20160, 3
186252, 20, 5
280196, 37, 5
389231, 5, 3
357226, 4, 2
209798, 40, 5
455088, 6, 4
401432, 7, 5
391568, 7, 4
5465, 10, 4
270481, 5, 3
105059, 10, 5
384019, 10, 4
207975, 15, 3
497925, 10, 5
45024, 10, 5
433364, 10, 5
142504, 5, 4
138311, 15, 5
252973, 45, 4
86959, 10, 5
348059, 1560, 4
26091, 65, 5
276764, 25, 5
255996, 45, 4
81145, 25, 4
81051, 65, 5
299939, 10, 4
190618, 60, 3
16307, 70, 4
251966, 4, 5
111246, 25, 3
74513, 45, 5
91846, 10, 4
384476, 2, 3
34386, 30, 5
